urn:samm:io.catenax.asset_tracker_links:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given asset, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; biogenicCarbonContent ; Biogenic Carbon Content ; :PositiveEmissionsTrait ; Carbon content defined as biogenic. It can be attributed by means of mass balancing. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; packagingBiogenicCarbonContent ; Packaging biogenic carbon content ; :PositiveEmissionsTrait ; Detail (if packaging included) and only optional. The biogenic carbon in the packaging should always be inlcuded in the biogenic carbon content per DU. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; recycledCarbonContent ; Recycled carbon content ; :PositiveEmissionsTrait ; Carbon content defined as recycled. It can be attributed by means of mass balancing: in such a case the mass balancing used must be set to TRUE. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; productionStage ; Production Stage ; :ProductionStageCollection ; Connects ProductLifeCycleStagesAndEmissionsEntity with ProductionStage to link it with ProductionStageCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all production stage properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; distributionStage ; Distribution Stage ; :DistributionStageCollection ; Connects ProductLifeCycleStagesAndEmissionsEntity with DistributionStage to link it with DistributionStageCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all distribution stage properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; packagingStage ; Packaging Stage ; :PackagingStageCollection ; Connects ProductLifeCycleStagesAndEmissionsEntity with PackagingStage to link it with PackagingStageCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all packaging stage properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; attestationType ; Attestation type ; samm-c:Text ; Attestation type, which defines the type and level of trust conveyed by this attestation of conformance (PCF Program certification; PCF 3rd party verification ; PCF 2nd party verification; PCF 1st party verification; ...) ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; standardName ; Conformant with cross-sectoral standards or product or sector rules ; samm-c:Text ; The specific cross-sectoral standards or product or sector rules (PCRs) on which the attestation of conformance is based ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; attestationStandard ; Attestation scheme standard ; samm-c:Text ; e.g. PCF Verification and PCF Program Certification Framework ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; attestationOfConformanceId ; Attestation ID ; samm-c:Text ; e.g. unique number of the certificate or verification statement used for tracking and referencing, use UUID v4 if ID is newly generated. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; providerName ; Issuer of attestation ; samm-c:Text ; Name of the issuing certifier’s or verifier’s legal entity ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; attestationOfConformanceLink ; Link to attestation ; samm-c:Text ; A link leading to the declaration of conformance, allowing for a manual option to verify the validity and authenticity of the declaration. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; providerId ; Issuer of attestation ID ; samm-c:Text ; A unique identifier for the entity issuing the declaration, such as a Business Partner Number (BPN) or other official registration number, issued by the appointing organization or accreditation institute. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; completedAt ; Date of attestation ; samm-c:Timestamp ; Time stamp for when the attestation of conformity was issued ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; companyName ; Company Name ; :NonEmptyStringTrait ; State the (legal) name of the company supplying the product and reporting the PCF (data owner). The name under which the company signed up with Catena-X (via Business Partner Management service). ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; companyIds ; Company IDs ; :IdSet ; Company identifier according to the sharing scheme you are reporting in. It is mandatory to provide the BPNL (Business Partner Number Legal; corresponding to the company name) according to Catena-X. Each value of this set is supposed to uniquely identify the PCF Data Owner and should be in the following format: E.g. urn:BPNL000000000DWF. Additionally it is recommended to enter the name of the main domain (e.g. company.com) as a second value. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; productNameCompany ; Product Trade Name ; :NonEmptyStringTrait ; Trade name of the product to make it recognizable by the receiver of the PCF information. For prospective PCFs, this may be a preliminary name. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; productIds ; Product IDs ; :IdSet ; A set of several relevant product identifiers can be provided including e.g. manufacturerPartID, customerPartID, GTIN, ISPN-number or any product specific identifier. For prospective PCFs, this may be a preliminary product id. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; declaredUnitOfMeasurement ; Unit of measurement ; :DeclaredUnitOfMeasurementCharacteristic ; The declared unit defines the reference quantity to which the inputs and outputs in a Product Carbon Footprint (PCF) calculation are related, such as kilograms of product, a single piece of a component, or megajoules of electrical energy. Within Catena-X, acceptable values for the declared unit include “piece” and “kilogram,” as outlined in the Catena-X PCF Rulebook v4, chapter 4.4. The PCF is calculated per declared unit amount of the product. For example, a Battery Electric Vehicle (BEV) may be represented in two ways. In the first case, the declared unit amount is 1 and the declared unit is “piece,” resulting in a total PCF including bio uptake of 15,000 kg CO?e. In the second case, the same BEV is described with a declared unit amount of 2,300 and the unit is “kilogram,” while still yielding a total PCF including bio uptake of 15,000 kg CO?e. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; declaredUnitAmount ; Unitary Product Amount ; :StrictlyPositiveDecimalTrait ; The quantity, or amount, of the declared unit is provided as a numerical value. The Product Carbon Footprint (PCF) is based on this declared unit amount, rather than assuming a default value of one unit. For example, a Battery Electric Vehicle (BEV) may be described with a declared unit amount of 1 and the unit “piece,” resulting in a total PCF including bio uptake of 15,000 kg CO?e. Alternatively, the same BEV might be represented using a declared unit amount of 2,300 with the unit “kilogram,” yet the total PCF including bio uptake remains 15,000 kg CO?e. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; productClassifications ; Product Classification ; :ProductClassificationCharacteristic ; A list of classification or category identifiers in URN format. Use well known urn's here, or adhere to recommended urn:pact: format. For example UN CPC, CAS Number, CN-Code etc. For communication us URN fromat (e.g. urn:gtin:4712345060507). ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; productDescription ; Product Description ; samm-c:Text ; A brief description of the product (for example functions and technical parameters) to help identifying the correct product. Product IDs are not always unique accross organizations or at times insufficient to identify the correct product. This information can provide additional context to secure a correct match between the purches product and its PCF declaration. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; technology ; Technology ; :TechnologyCollection ; Connects PCFAssessmentInformationEntity with Technology to link it with TechnologyCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all technology properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; idAndVersion ; ID and Version ; :IDAndVersionCollection ; Connects PCFAssessmentInformationEntity with IDAndVersion to link it with IDAndVersionCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all id and version properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; boundarySpecifications ; Boundary Specifications ; :BoundarySpecificationsCollection ; Connects PCFAssessmentInformationEntity with BoundarySpecifications to link it with BoundarySpecificationsCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all boundary specifications properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; geography ; Geography ; :GeographyCollection ; Connects PCFAssessmentInformationEntity with Geography to link it with GeographyCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all geography properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; time ; Time ; :TimeCollection ; Connects PCFAssessmentInformationEntity with Time to link it with TimeCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all time properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; primaryDataShare ; Primary Data Share ; :PercentTrait ; /NA/ ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; secondaryEmissionFactorSources ; Secondary Emission Factor Sources ; :EmissionFactorDSSet ; Which secondary data sources and versions have been used by you or by suppliers (e.g. data bases such as ecoinvent)? ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; programCertificationShare ; PCS ; :ProgramCertificationShareTrait ; PCF Program Certification Share (PCS) indicates the share of the PCF result which was calculated by PCF program certified suppliers. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; massBalancingInformation ; Mass Balancing Information ; :MassBalancingInformationCollection ; Connects PCFMethodologyEntity with MassBalancingInformation to link it with MassBalancingInformationCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all mass balancing information properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; standards ; Standards ; :StandardsCollection ; Connects PCFMethodologyEntity with Standards to link it with StandardsCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all standards information properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; gwpCharacterizationFactorDetails ; GWP Characterization Factor Details ; :GWPCharacterizationFactorDetailsCollection ; Connects PCFMethodologyEntity with GWPCharacterizationFactorDetails to link it with GWPCharacterizationFactorDetailsCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all gwp characterization factor details properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; allocationInForeground ; Allocation In Foreground ; :AllocationInForegroundCollection ; Connects PCFMethodologyEntity with AllocationInForeground to link it with AllocationInForegroundCollection, establishing the semantic relationship and context between both entities.\nProperty to collect all allocation in foreground properties. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; fossilGhgEmissions ; Fossil Emissions ; :PositiveEmissionsTrait ; /NA/ ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; distributionStageIncluded ; Distribution Stage ; samm-c:Boolean ; /NA/ ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; packagingEmissionsIncluded ; Packaging Emissions Included ; samm-c:Boolean ; Packaging emissions (covering all emissions related to the preparation and packaging of your products) are included in the system boundary. According to the Catena-X Rulebook this attribute shall always be included. Therefore this attribute is TRUE per default. packaging stage emissions are included in the production stage emissions (avoid double accounting!) ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; packagingFossilGhgEmissions ; Packaging GWP fossil ; :PositiveEmissionsTrait ; Position A: Includes all fossil emissions, including industrial processes, stationary/mobile combustion and fugitive emissions. This position inlcudes the fossil emissions associated to land management (A1: GWP fossil land management) which can not be documented as a separate emission category in the Catena-X data set, but is part of PACT and TfS. ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; boundaryProcessesDescription ; Boundary Processes Description ; samm-c:Text ; /NA/ ;
urn:samm:io.catenax.pcf:9.0.0 ; 9.0.0 ; release ; Property ; id ; PCF ID ; ext-uuid:UuidV4Trait ; This ID is used to identify a specifc PCF. Therefore it has to be a gloabally unique value, following the UUID V4 specification, and should be defined at the time of declaration of the PCF. This is usually done automatically by the calculation- or sharing tool. Example generator, in case your tool does not automatically generate the PCF ID: https://www.uuidgenerator.net/version4 In case of update a new PCF ID is required. ;
